"Job Offer Title";"Researcher Profile";"Company";"Fields";"Hours/Week";"Country";"City";"Where to Apply";"More Info"
"PhD and Postdoc positions (m/f/d) available as part of the ERC Consolidator Project UniTED (# of pos: 2)";"First Stage Researcher (R1) , Recognised Researcher (R2)";"University of Bayreuth";"Physics, Computational physics ,Physics, Statistical physics";"40";"Germany";"95447 Bayreuth";"https://forms.uni-bayreuth.de/formcycle/form/provide/806/1/?kennwort=UniTED";"https://euraxess.ec.europa.eu/jobs/677847"
"Assistant Professor in Mathematics";"Established Researcher (R3) , Recognised Researcher (R2)";"University of Birmingham - HR Department";"Mathematics, Applied mathematics ,Mathematics, Computational mathematics";"37.5";"United Kingdom";"Birmingham";"https://bham.taleo.net/careersection/external/jobdetail.ftl?job=210001Y4&tz=GMT%2B01%3A00&tzname=Europe/London";"https://euraxess.ec.europa.eu/jobs/700481"
"PhD Pickfood";"First Stage Researcher (R1)";"Wageningen University & Research";"Physics";"38.0";"Netherlands";"Wageningen";"https://www.academictransfer.com/305716/phd-pickfood/apply/#apply";"https://euraxess.ec.europa.eu/jobs/700600"
"Postdoctoral Fellow for the time-resolved beamline ID09 M / F";"Recognised Researcher (R2) , Established Researcher (R3)";"European Synchrotron Radiation Facility";"Physics, Other";"35";"France";"Grenoble";"https://jobstats.robopost.com/count/clic.php?v=427101&j=636";"https://euraxess.ec.europa.eu/jobs/692974"
"Full-stack Scientific Python developer";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"University of Luxembourg";"Biological sciences ,Computer science ,Juridical sciences ,Mathematics ,Medical sciences ,Technology";"";"Luxembourg";"Luxembourg";"https://emea3.recruitmentplatform.com/syndicated/private/syd_apply.cfm?ID=PSAFK026203F3VBQB7V7VV4I3&nPostingTargetId=99380&nPostingId=68136";"https://euraxess.ec.europa.eu/jobs/699994"
"Research Scientist in Wireless/Satellite/Quantum Communication Systems";"Established Researcher (R3) , Recognised Researcher (R2) , Leading Researcher (R4)";"University of Luxembourg";"Communication sciences ,Engineering";"40";"Luxembourg";"Kirchberg";"https://uniluxembourg.recruitmentplatform.com/apply.html?jobId=P4CFK026203F3VBQB7V7VV4AO-100004&langCode=en_GB";"https://euraxess.ec.europa.eu/jobs/696643"
"PhD grant on "" Beyond the Standard Model: New Particle and Dark Matter""";"First Stage Researcher (R1)";"Institute of Cosmos Sciences of University of Barcelona";"Physics, Relativity";"40";"Spain";"Barcelona";"https://sede.micinn.gob.es/ayudaspredoctorales/";"https://euraxess.ec.europa.eu/jobs/703993"
"Specialist Computational Biology (f/m/x)";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Helmholtz Zentrum München - German Research Center for Environmental Health (HMGU)";"Biological sciences ,Mathematics ,Medical sciences ,Physics";"";"Germany";"Neuherberg (bei München)";"https://jobs.helmholtz-muenchen.de/jobposting/e37a63d3b7c298fd503879f0aa1c4c6bc73c92a8?ref=helmholtz";"https://euraxess.ec.europa.eu/jobs/684032"
"Project Manager Applied Artificial Intelligence for Mobility and Logistics";"Recognised Researcher (R2)";"University of Antwerp";"Computer science, Economics, Other";"38";"Belgium";"Antwerpen";"https://academicpositions.com/ad/university-of-antwerp/2021/project-manager-applied-artificial-intelligence-for-mobility-and-logistics/165081";"https://euraxess.ec.europa.eu/jobs/701048"
"Director General of the Cherenkov Telescope Array Observatory a future European Research...";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Cherenkov Telescope Array Observatory gGmbH (CTAO gGmbH)";"Astronomy ,Communication sciences ,Physics";"";"Italy";"Bologna";"mailto:info@bt-personalberatung.de";"https://euraxess.ec.europa.eu/jobs/699545"
"Call for a Research Fellowship";"First Stage Researcher (R1)";"Instituto Gulbenkian de Ciência";"Biological sciences, Biology";"35";"Portugal";"Oeiras";"mailto:jlilue@igc.gulbenkian.pt";"https://euraxess.ec.europa.eu/jobs/698946"
"Post-doctoral position in Coherent Lidar Ecological Entomology";"Recognised Researcher (R2)";"Lunds universitet";"Physics";"";"Sweden";"Lund";"https://lu.varbi.com/en/what:job/jobID:375578/type:job/where:39/apply:1";"https://euraxess.ec.europa.eu/jobs/699576"
"Postdoc Cascading and compounding hazards in coastal urban areas";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Helmholtz-Zentrum Geesthacht - Centre for Materials and Coastal Research (HZG)";"Computer science ,Environmental science ,Geography ,Mathematics ,Physics";"";"Germany";"Hamburg";"https://www.hereon.de/cms60/career/vacancies/020933/index.php.en";"https://euraxess.ec.europa.eu/jobs/696481"
"Postdoc Cascading and compounding hazards in coastal urban areas";"Recognised Researcher (R2) , Established Researcher (R3)";"Helmholtz-Zentrum Hereon";"All";"";"Germany";"Hamburg";"mailto:bewerbung@hereon.de";"https://euraxess.ec.europa.eu/jobs/695956"
"Scientific Full-Stack Java Developer";"First Stage Researcher (R1)";"University of Luxembourg";"Computer science";"40";"Luxembourg";"Belval";"https://emea3.recruitmentplatform.com/apply-app/pages/application-form?jobId=P4CFK026203F3VBQB7V7VV4AO-99659";"https://euraxess.ec.europa.eu/jobs/693032"
"PhD positions at imec (# of pos: 117)";"First Stage Researcher (R1)";"IMEC";"Engineering ,Technology";"40";"Belgium";"Leuven";"https://www.imec-int.com/en/work-at-imec/job-opportunities?filters%5B0%5D=500&query=&scrolllock=true&type=academic";"https://euraxess.ec.europa.eu/jobs/698052"
"Tenure-Track Position in COMPUTER SCIENCE WITH A FOCUS ON HUMAN-COMUTER-INTERACTION";"Recognised Researcher (R2)";"Universitaet Innsbruck";"Computer science";"40";"Austria";"Innsbruck";"mailto:fss-technik@uibk.ac.at";"https://euraxess.ec.europa.eu/jobs/699605"
"Head of Laser Lab Operations (# of pos: 2)";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Center for Molecular Fingerprinting (CMF) Research Nonprofit LLC";"Computer science ,Physics ,Technology";"";"Hungary";"Budapest";"mailto:martonszucs@mukkozpont.hu";"https://euraxess.ec.europa.eu/jobs/698181"
"Laser Lab – Scientific Operations Head (# of pos: 2)";"Recognised Researcher (R2) , Established Researcher (R3)";"Center for Molecular Fingerprinting (CMF) Research Nonprofit LLC.";"Medical sciences, Physics, Optics";"40";"Hungary";"Budapest";"mailto:martonszucs@mukkozpont.hu";"https://euraxess.ec.europa.eu/jobs/697291"
"Assistant Professor (Juniorprofessor, W1) for “Experimental Semiconductor Physics” (with tenure...";"First Stage Researcher (R1)";"Technische Universität Chemnitz";"Physics";"40";"Germany";"Chemnitz";"mailto:naturwissenschaften@tu-chemnitz.de";"https://euraxess.ec.europa.eu/jobs/683374"
"Postdoc in optoacoustic super-resolution microscopy (f/m/x)";"Recognised Researcher (R2) , Established Researcher (R3)";"Helmholtz Zentrum München - Deutsches Forschungszentrum für Gesundheit und Umwelt";"Medical sciences";"";"Germany";"Neuherberg (bei München)";"https://jobs.helmholtz-muenchen.de/jobposting/75c9a4b1120a725ff9706f39fe9d71bd08324800?ref=helmholtz";"https://euraxess.ec.europa.eu/jobs/680413"
"Postdoc in Mathematical Modeling and Formal Methods";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"University of Aalborg (AAU)";"Computer science ,Mathematics";"";"Denmark";"Aalborg";"mailto:tschaikowski@cs.aau.dk";"https://euraxess.ec.europa.eu/jobs/702591"
"AI Product Manager";"First Stage Researcher (R1)";"NavInfo Europe";"Computer science, Other";"";"Netherlands";"Eindhoven";"https://navinfoeurope.recruitee.com/o/ai-product-manager";"https://euraxess.ec.europa.eu/jobs/699492"
"Research and Development specialist for Translational Medicine (50 %)";"First Stage Researcher (R1)";"University of Luxembourg";"Biological sciences ,Chemistry";"20";"Luxembourg";"Belval";"https://uniluxembourg.recruitmentplatform.com/apply.html?jobId=P4CFK026203F3VBQB7V7VV4AO-100193&langCode=en_GB";"https://euraxess.ec.europa.eu/jobs/698209"
"60962: Computational Engineer, Mechanical Engineer, Physicist or similar (f/m/x) - Numerical...";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"German Aerospace Center (DLR)";"Technology";"";"Germany";"Köln";"https://www.dlr.de/dlr/jobs/en/desktopdefault.aspx/tabid-10596/1003_read-46874/";"https://euraxess.ec.europa.eu/jobs/698720"
"Scientific Employee (m/f/d) ""Hydroacoustic techniques and sediment dynamics of coastal seafloor...";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Alfred Wegener Institute - Helmholtz Centre for Polar and Marine Research (AWI)";"Environmental science ,Technology";"";"Germany";"Sylt";"https://recruitingapp-5442.de.umantis.com/Vacancies/902/Description/2?lang=eng";"https://euraxess.ec.europa.eu/jobs/698722"
"Laboratory Associate";"First Stage Researcher (R1)";"Center for Molecular Fingerprinting (CMF) Research Nonprofit LLC.";"Medical sciences, Other";"40";"Hungary";"Budapest";"mailto:martonszucs@mukkozpont.hu";"https://euraxess.ec.europa.eu/jobs/697273"
"Search and Evaluation Director (# of pos: 3)";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Molecule GmbH";"Biological sciences ,Medical sciences ,Pharmacological sciences ,Technology";"";"Germany";"Berlin";"mailto:beata@molecule.to";"https://euraxess.ec.europa.eu/jobs/696489"
"Computational Biologist";"Recognised Researcher (R2)";"Italian Institute for Genomic Medicine (IIGM)";"Biological sciences, Biological engineering ,Engineering, Biomedical engineering ,Mathematics, Mathematical analysis ,Medical sciences, Medicine ,Technology, Medical technology";"40";"Italy";"Candiolo";"mailto:selezioneIIGM@csp-st.it";"https://euraxess.ec.europa.eu/jobs/692482"
"Chair Professor/Professor/Associate/Assistant Professor in Artificial Intelligence & Future Networks";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"BNU-HKBU UNITED INTERNATIONAL COLLEGE";"Engineering";"";"";"";"https://www.timeshighereducation.com/unijobs/listing/241186/chair-professor-professor-associate-assistant-professor-in-artificial-intelligence-and-future-networks/?TrackID=427338&utm_source=euraxess&utm_medium=aggregator&utm_campaign=2021-11-02";"https://euraxess.ec.europa.eu/jobs/678796"
"Engineering and technical employee in FET-Open H2020 project “TopoLight”";"First Stage Researcher (R1)";"University of Warsaw";"Physics, Condensed matter properties ,Physics, Physics, Solid state physics";"20";"Poland";"Warsaw";"mailto:Jacek.Szczytko@fuw.edu.pl";"https://euraxess.ec.europa.eu/jobs/699665"
"Clinical Genomics Manager";"Recognised Researcher (R2) , Established Researcher (R3)";"Centre For Genomic Regulation";"Biological sciences";"40";"Spain";"Barcelona";"https://recruitment.crg.eu/content/jobs/position/clinical-genomics-manager";"https://euraxess.ec.europa.eu/jobs/698864"
"Postdoctoral Researcher in the group 'Evolutionary Processes Modeling’";"Established Researcher (R3) , Recognised Researcher (R2)";"Centre For Genomic Regulation";"Biological sciences";"40";"Spain";"Barcelona";"https://recruitment.crg.eu/content/jobs/position/postdoctoral-researcher-group-evolutionary-processes-modeling%E2%80%99";"https://euraxess.ec.europa.eu/jobs/697949"
"Research Assistant (# of pos: 6)";"First Stage Researcher (R1)";"The Cyprus Institute";"Other";"";"Cyprus";"Nicosia";"https://onlinerecruitment.exelsyslive.com/?c=6E7274A2-8EBA-4BEA-905B-06F790EEB566&v=2021/0008";"https://euraxess.ec.europa.eu/jobs/704114"
"Independent engineering and technical employee in FET-Open H2020 project “TopoLight”";"First Stage Researcher (R1)";"University of Warsaw";"Physics, Condensed matter properties ,Physics, Physics, Solid state physics";"40";"Poland";"Warsaw";"mailto:Jacek.Szczytko@fuw.edu.pl";"https://euraxess.ec.europa.eu/jobs/699680"
"Tenure Track";"Established Researcher (R3)";"Rectorate";"Mathematics, Applied mathematics ,Mathematics, Other";"40";"Austria";"Wien";"mailto:jobcenter@univie.ac.at";"https://euraxess.ec.europa.eu/jobs/702563"
"Postdoc in chromatin regulation, recombination and genome stability in the mammalian germline (f/m/...";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"Universitätsklinikum Carl Gustav Carus";"Biological sciences";"";"Germany";"Dresden";"https://www.uniklinikum-dresden.de/de/jobs-und-karriere/stellenangebote/wissenschaft/postdoctoral-scientist-phd-student-f-m-x";"https://euraxess.ec.europa.eu/jobs/697025"
"Postdoctoral Fellow Targeted Protein Degradation & Drug Discovery Lab (ref. PD/21/26)";"Recognised Researcher (R2)";"IRB Barcelona";"Biological sciences, Biology";"40";"Spain";"Barcelona";"https://recruitment.irbbarcelona.org/";"https://euraxess.ec.europa.eu/jobs/697906"
"Research Assistant (PhD student) in data-driven experimental materials design (MH_RA01)";"First Stage Researcher (R1)";"Fundación IMDEA Materiales";"Chemistry, Physical chemistry ,Engineering, Materials engineering ,Physics, Chemical physics";"40";"Spain";"Getafe - Madrid";"http://jobs.materials.imdea.org/offer/111/apply";"https://euraxess.ec.europa.eu/jobs/452711"
"Postdoctoral position on deep learning applied to molecular simulations at the Computational...";"Recognised Researcher (R2)";"Universitat Pompeu Fabra";"Computer science";"37,5";"Spain";"Barcelona";"mailto:gianni.defabritiis@upf.edu";"https://euraxess.ec.europa.eu/jobs/687416"
"Assistant Professor of International and European Law";"Established Researcher (R3) , Leading Researcher (R4)";"Radboud University";"Juridical sciences";"";"Netherlands";"Nijmegen";"https://www.academictransfer.com/305652/assistant-professor-of-international-and-european-law/apply/#apply";"https://euraxess.ec.europa.eu/jobs/699970"
"Position as Assistant Professor in Developmental Neurobiology at the Medical University of Vienna";"Leading Researcher (R4)";"Medizinische Universität Wien (Medical University of Vienna)";"Medical sciences, Medicine";"40";"Austria";"Vienna";"mailto:faculty-recruiting5@meduniwien.ac.at";"https://euraxess.ec.europa.eu/jobs/698462"
"Postdoctoral Fellow in the Targeted Protein Degradation & Drug Discovery Lab (ref. PD/21/25)";"Recognised Researcher (R2)";"IRB Barcelona";"Chemistry, Biochemistry";"40";"Spain";"Barcelona";"https://recruitment.irbbarcelona.org/jobs/1392387-postdoctoral-fellow-in-the-targeted-protein-degradation-drug-discovery-lab-ref-pd-21-25";"https://euraxess.ec.europa.eu/jobs/697246"
"Research Scientist in Logistics and Supply Chain Management";"Recognised Researcher (R2)";"University of Luxembourg";"Economics ,Engineering ,Management sciences ,Other";"40";"Luxembourg";"Luxembourg";"https://emea3.recruitmentplatform.com/apply-app/pages/application-form?jobId=P4CFK026203F3VBQB7V7VV4AO-96682";"https://euraxess.ec.europa.eu/jobs/676117"
"ARISE Fellowships for technology developers";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"European Molecular Biology Laboratory (EMBL)";"Biological sciences ,Chemistry ,Computer science ,Engineering ,Medical sciences ,Neurosciences ,Philosophy ,Physics ,Technology";"";"Germany";"Heidelberg";"https://emea3.recruitmentplatform.com/apply-app/pages/application-form?jobId=QHPFK026203F3VBQB688N79SB-4489&langCode=en_GB";"https://euraxess.ec.europa.eu/jobs/684285"
"Doctoral student in Medical Science - Environmental risk factors for IBD";"First Stage Researcher (R1)";"University of Gothenburg";"Medical sciences, Medicine";"";"Sweden";"Göteborg";"https://web103.reachmee.com/ext/I005/1035/main?site=7&validator=9b89bead79bb7258ad55c8d75228e5b7&lang=UK&rmpage=job&rmjob=22047";"https://euraxess.ec.europa.eu/jobs/695485"
"Postdoctoral Research Scientist in Neuromodulation and Soft-Tissue Analysis, Centre for Research in...";"First Stage Researcher (R1) , Recognised Researcher (R2) , Established Researcher (R3) , Leading Researcher (R4)";"National University of Ireland Galway (NUI Galway)";"Engineering ,Medical sciences ,Philosophy";"";"Ireland";"Galway";"http://www.nuigalway.ie/about-us/jobs/";"https://euraxess.ec.europa.eu/jobs/691237"
